2020	1640996672	0x687ea833a7b418ca294690c3868eb0817560e20541bbfdd7a5e3718f16234b1c	1029093	0xa8754b9fa15fc18bb59458815510e40a12cd2014	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0xfa06ad7160af3b136fdb1db403d5e1e99d7826b2	0xd6426dc639a8c9fbec91b70bff2bc121ab6ffdf5	132
2020	1640996696	0x61b06c4e7b0aa91b559338e2e5519473a9efe251c079e1778fa212e859bb2182	1029094	0x97a9107c1793bc407d6f527b77e7fff4d812bece	0xbb0e17ef65f82ab018d8edd776e8dd940327b28b	0x00537c301e61688315125e938a3995c1a2c72c07	0xdb5135b32846c5167033619f5be7a5bc44fa927a	1033495445694568561
2020	1640997956	0x410a1251566e0c7c6101f7dabe900ad4990a48dd1c8e5998dc86230bbd61b375	1029097	0xc99a6a985ed2cac1ef41640596c5a5f9f4e19ef5	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x0f989a09b462c0ed9827226f277ba3eeb6f3cf1f	0x0f989a09b462c0ed9827226f277ba3eeb6f3cf1f	71222799804999095
2020	1640998040	0xee9a8483418077f3916cc550de4fa62e114bb8c2fea75d32edbcea8e63b2b20c	1029098	0xc99a6a985ed2cac1ef41640596c5a5f9f4e19ef5	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x2b93806e4b538566027d62b273ddf8c16b94fd8b	0xc3093cebf2d274bd2f5c296eb8418e6872a36d9d	9664297361111111
2020	1640998388	0x7093c81c4776d4196b166b4c1809622d0dce66c53e31cbe728c7ee72e7980aa8	1029099	0xa8754b9fa15fc18bb59458815510e40a12cd2014	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0xdf0633bbe3bb7958d6bf353936faa2359b8e3894	0x88bcda8aaa774602af51d058cf8541286e97debe	10
2020	1640998874	0x532913580143407c2ef2ea1435c1add6cfd7d2983baa900d07e12e66ba1b8137	1029103	0xc99a6a985ed2cac1ef41640596c5a5f9f4e19ef5	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xc937a48fd91e0d831196aa01db34ab05047c9fd8	0x9031b6ea9bb3ca3a7fac51cd8ebb73e0ead72e9a	44668698897118352
2020	1640999042	0x078362bab5b04daa57547560e0a21b2028892994db90ef4981548300abb5c5da	1029105	0xa8754b9fa15fc18bb59458815510e40a12cd2014	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0x0319f451b55276f6df74a36018d972897e269c16	0x0319f451b55276f6df74a36018d972897e269c16	44
2020	1640999225	0x83d898c6ea3a865a3f10838fb62f63e6624302d3c4aa008943797ac821907f0e	1029106	0xc99a6a985ed2cac1ef41640596c5a5f9f4e19ef5	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xf16dac2b62e85e89750c4bdd19b81337522af622	0x32ced2d723e44dfbdea3362f4901cd95f9b9f191	393782564457443048
2020	1640999258	0xb61ceac6f7d8c87870b632e6eb0f63045707c73f01aaf0da8a583bdd0fc98881	1029108	0xa8754b9fa15fc18bb59458815510e40a12cd2014	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0xf237891c6993d2d0c76c3e7c460d48cf91fe124c	0x895d3af2f2649b15aaf68fb21c5876009f183383	2500
2020	1640999594	0x7e0223249e330da803ff7ed1251d550c208eb57ad00e934e6019b465f15e8778	1029110	0xc99a6a985ed2cac1ef41640596c5a5f9f4e19ef5	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x97261d4116cf32d581cc6fdcc43afbaf9ebbefdb	0x87e0757aed7b5f7e5063bd51536b7abc6be85566	1000000000000000
