1	1640999265	0xf0c03bc9f3263dda08eaa4bf881f14b486d9d0aa9794d4b15c0c19453b0b4fd2	1029106	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x32ced2d723e44dfbdea3362f4901cd95f9b9f191	393782564457443048
1	1641022072	0xf96af4913701374702eef9c316f073252fb1d0bcc628035614fa603033923b59	1029212	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xd32f25dfa932b8064a81b8254e7997caebc85f97	3000000000000000000
1	1641023970	0xa0add49557d23658f6bac77edb7a332613457bfd0fa8d0ac36df339ed21d1496	110479	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xaabfcd69c5067975d4efaf4b17ef82d92e8fe29d	24478472222222220
1	1641025805	0xb6ed1e7afbe5f536b8e7b8c2571e49e478bc308e2cdb1abe58369322462ca631	506592	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	50000000000000000
1	1641025883	0x78d02b9bf041f17d61e08ad57bb2700ef84c6e32ba18dc8c08b23eaf5c7377c5	409309	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	30000000000000000
1	1641025920	0xd3d037de53e1e412d5a4673fea865829c678aec63bfd97b439434e5913603332	376218	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	20000000000000000
1	1641032255	0x8273e0acbd2ed7bae83677f6dc6f323e97f827b5ebf28b117ac48c96374187f0	1029252	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xf5346219b76f642609d29363be1bf64e37f0f3a5	344120494575168621
1	1641033444	0xf9be847a60f3570e5772c367bac712168610844b56508ca616e0c376779262b9	599571	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xad3a8ad2f3ae0be49dce04882e07577f5498bf18	19000000000000000
1	1641033839	0x77c1beb2d7641f850a939d61fb9e5dedc2bab1f3d5b3bbf6b1aa4dfb1be41f7b	181834	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x0232766c20f07d4dbae0359aeae4a328dd9eb54c	133500000000000000
1	1641037622	0xd52ca50b8dd3246d8918ed6397cdfcb2500324d0b510b891274b127a1dbf64f3	601330	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xced0d4fed03383d921dc5607c8a3725f1db43c91	60000000000000000
1	1641037851	0xeb6e208655ef8367fc512a9f52a2d72664d22fa44483eda866ec9cd6403958f1	601172	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xced0d4fed03383d921dc5607c8a3725f1db43c91	27400000000000000
1	1641053394	0x09a8aa37d68ca7dc86b9dd459eb9a8f933c5834c9f26aef1ab855cb4e6abaf16	828150	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x7e9874c4211cdecf48ceb26ef7bc188c180a16dc	825005162037037036
