1641977622	0xa8070d98c33968156c25fe4cf6d5c91ab1b7f2476938b3aa040348c269aa3979	3	0x26bc3110960b1888c4bd043dbd16a6c7336ab488	0x0000000000000000000000000000000000000000	0x26bc3110960b1888c4bd043dbd16a6c7336ab488	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	6648936	1650811245	20	1915131000000000000
1642027368	0x575deb2e509ae772a561c230ccdacb0b360bc364bef461f69280a5cdbd89af17	4	0xa98c5eaffd2e339f2c67a922b39008938044baaa	0x0000000000000000000000000000000000000000	0xa98c5eaffd2e339f2c67a922b39008938044baaa	0xc234a67a4f840e61ade794be47de455361b52413	0x6b175474e89094c44da98b954eedeac495271d0f	6648936	1650811245	20	54815000000000000000000
1642075434	0x5f2abf14fbc31464327c544ef9fef14ca99488c7726a5346c703db5356b8fa84	6	0x64595e305f3671030af14d7fd6b0b2195671b4de	0x0000000000000000000000000000000000000000	0x64595e305f3671030af14d7fd6b0b2195671b4de	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	6648936	1650811245	20	1699900000000000000
1642075620	0x8aec0ef676f30254a43362e3c745ec2e25c456708f616e4e271a90cec6befa5d	7	0xf08961d8863c0535253061bcb7ec10034adacd60	0x0000000000000000000000000000000000000000	0xf08961d8863c0535253061bcb7ec10034adacd60	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	6648936	1650811245	20	1699900000000000000
1642075632	0xd46e8ef3d34d703e2486c70137dcba7062b9ca017f0ad2120a5dde59f9afaeb7	8	0x09f258f399c421afff697ff75caca4ba3c73f02b	0x0000000000000000000000000000000000000000	0x09f258f399c421afff697ff75caca4ba3c73f02b	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	6648936	1650811245	20	1699000000000000000
1642076238	0xeef8ed0c0feab724bfad1dee3de1913eef2440d7b1366d449d691a25becabfb7	9	0xed99808f05ba011cf391c3959149a4b1b4324088	0x0000000000000000000000000000000000000000	0xed99808f05ba011cf391c3959149a4b1b4324088	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	6648936	1650811245	20	1699900000000000000
1642076262	0x3aad056c1ab05d529220e6aef177ab9f5b844019ef8fb8694a412e02a140c8af	10	0xc3c4ff037904895d2c154bafec4f63feeb9958a9	0x0000000000000000000000000000000000000000	0xc3c4ff037904895d2c154bafec4f63feeb9958a9	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	6648936	1650811245	20	1699900000000000000
1642085220	0x029e64717dbaea4c03d6dceea3d66abbb3ea93571a526d5ff88d8411909dff82	11	0xf5af581144a4c27c355de40c65be65b81f4598d4	0x0000000000000000000000000000000000000000	0xf5af581144a4c27c355de40c65be65b81f4598d4	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	6648936	1650811245	20	3910000000
1642085352	0x4ed72487dbbc0f07d7c15bf02b3e19fd9adf15ffa822adabd9d894b0ea109af2	12	0xf5af581144a4c27c355de40c65be65b81f4598d4	0x0000000000000000000000000000000000000000	0xf5af581144a4c27c355de40c65be65b81f4598d4	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	6648936	1650811245	20	548000000
1642093176	0x71db2934eedbfc0c67b8e074b3b3bd49a68dbacceb85ff385d9f1e517fd95be9	13	0x3c9f67328ef0bb9c414e493079357ce4a6678d91	0x0000000000000000000000000000000000000000	0x3c9f67328ef0bb9c414e493079357ce4a6678d91	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	6648936	1650811245	20	29098000000
